renters,description
EveryDayTools,"Victorinox Mini Champ (Red) Mohon konfirmasi stok sebelum checkout :) Kami hanya menjual produk authentic! IG : @edtjakarta Small Pocket Knife with 18 Functions It's a little knife with big ambitions. With no less than 18 functions packed into a slim profile that easily slips into your pocket, the Mini Champ pocket knife is the champion among small knives. Keep it with you all day long and you won't even notice it's there. That is until duty calls, and then the Mini Champ is at your service. Pull it out and win the day. TOOLS Toothpick / Letter opener / Blade, small / Bottle opener | Wire stripper | Phillips screwdriver 0/1, magnetic / Screwdriver 2.5 mm | Ruler (cm) | Ruler (in) / Scissors / Nail file | Nail cleaner / Cuticle pusher / Orange peeler | Scraper / Key ring / Tweezers / Pressurized ballpoint pen / Screwdriver 2.5 mm / Ruler (cm) / Ruler (in) / Orange peeler / Scraper / Bottle opener / Phillips screwdriver 0/1, magnetic / Wire stripper / Nail file / Nail cleaner DIMENSIONS Height: 15 mm Length: 58 mm Width: 20 mm Weight: 45 g"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFUSAYA POCKET KNIFE ! Saat Camping, gunakan NAIFUSAYA untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFUSAYA untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFUSAYA di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFUSAYA juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFUSAYA kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFUSAYA akan awet dipakai dan bisa selalu membantu Anda :) COMPACT & PORTABLE ~ NAIFUSAYA sangat compact (tidak akan memakan banyak tempat) & ada penutup pisaunya Terdapat lubang di ujung gagang NAIFUSAYA yang gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya Jadi ia sangat ideal untuk dibawa ke mana pun juga PLASTIC HANDLE & SCABBARD ~ Gagang dan penutup pisaunya terbuat dari plastik bermotif kayu yang mudah dibersihkan dengan air sabun Designnya timeless jadi awet dan tidak akan ketinggalan zaman Bahan	: Stainless Steel (Pisau) & Plastik (Badan Luar) Tertutup: 10.5 x 3.5 x 0.8cm Terbuka	:  9.8 x 3.5 x 0.8cm Pisau	: Panjang 2inci ; Tebal 0.5mm Cutting Edge : 1.75inci Berat	: 20g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Karena perbedaan monitor & cahaya, warna item sebenarnya mungkin sedikit berbeda dari warna di gambar *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON UNTUK PACKING SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *TIPS CERDAS : BELANJALAH LEBIH DARI 1 BARANG DI 1 TOKO SUPAYA HEMAT BIAYA PENGIRIMAN"
Deknived Indonesia,"Pisau Lipat Boker Made In Solingen ( Kota Di jerman ) , Kategori Folded Knife . Drop Point Blade Finishing Titanium (Yang ""Abu-Abu"") . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Klip Penjepit Dan Pemecah Kaca . Cukup Menekan Pelatuk Pisau Lalu Ayun Kejut Untuk Mengeluarkan Pisau Secara Keseluruhan . Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Grade : Original Panjang Total : +-20.5 Cm Panjang Bilah : +-9 Cm Panjang Handle : +-11.5 Cm Lebar Bilah : +- 2.8 Cm Tebal Bilah : +- 3 Mm Dapat Di Lock : Ya Kelengkapan : 1 Unit Pisau Boker Dan Box"
RESPUBLICA,"TIPE YANG TERSEDIA: HITAM  UNTUK TIPE W33 SILVER BISA KE SINI: https://www.tokopedia.com/respublica/knifezer-pisau-saku-lipatmini-serbaguna-portable-knife-survival-silver UNTUK TIPE W33 HITAM BISA KE SINI https://www.tokopedia.com/respublica/knifezer-pisau-saku-lipat-mini-serbaguna-portable-knife-survival-hitam BARANG READY STOCK, BUKAN DROPSHIP! WAKTU PENGIRIMAN JADI LEBIH CEPAT! Desain pisau lipat dengan bentuk unik ini wajib dimiliki para kolektor pisau. Pisau ini juga dapat digunakan untuk melindungi diri dalam keadaan darurat atau digunakan saat camping dan hiking. FEATURES Folding Mechanism Pisau ini menggunakan desain lipat sehingga mudah untuk disimpan dalam kantong atau dibawa berpergian. Sharp Knife Pisau ini memiliki mata pisau sangat tajam dan dapat dijadikan peralatan survival dalam keadaan darurat. High Quality Material Terbuat dari bahan stainless steel yang sangat kuat sehingga dapat digunakan dalam jangka waktu lama dan tidak mudah rusak."
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFU POCKET KNIFE ! Saat Camping, gunakan NAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFU untuk memotong buah-buahan **MIZU mengingatkan Anda untuk membawa NAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa COMPACT & PORTABLE ~ NAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya NAIFU juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya BOTTLE OPENER HOOK ~ Gunakan HOOKnya untuk buka tutup botol HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel Terlipat	: 8.9 x 3.6cm Tebal 7.5mm Terbuka	: 15 x 2.9cm Pisau	: Panjang 5cm Tebal 2.5mm Berat	: 96g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE BUBBLE WRAP SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *TIPS CERDAS : BELANJALAH LEBIH DARI 1 BARANG DI 1 TOKO SUPAYA HEMAT BIAYA PENGIRIMAN"
Deknived Indonesia,"Pisau Lipat Boker Plus Black Rosewood , Kategori Mini Folded Knife . Drop Point Blade . Jenis Bilah Drop Point . Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Clip Penjepit Untuk Di Selipkan Pada Saku Spesifikasi : Panjang Total : +- 15 Cm Panjang Bilah : +- 6,5 Cm Tebal Bilah : +- 0,2 Cm Lebar Bilah : +- 2,8 Cm Dapat Dilipat : Ya Dapat Di Lock : Ya"
Upscale Living,Tojiro Gift Set yang berisi: F-313 (Tojiro DP No Bolster by VG10 Petty 135mm) F-311 (Tojiro DP No Bolster by VG10 Santoku 170mm) Spesifikasi: F-313 Blade Length: 135mm Total Length: 240mm Weight: 70g (Berat pisau sedikit bervariasi karena di finish oleh blacksmith) Blade: VG10 + 13 Chrome Stainless Steel Handle: Reinforced Black Wood Edging Double Bevel Production: Made in Japan F-311 Blade Length: 170mm Total Length: 285mm Weight: 130g Blade: VG10 + 13 Chrome Stainless Steel Handle: Reinforced Black Wood Edging Double Bevel Production: Made in Japan Kedua pisau ini dijual satu set dan tidak dijual terpisah. Pembelian gift set ini juga mendapatkan packaging yang berupa box.
Upscale Living,"Upscale Living merupakan authorized reseller dari TOJIRO Japan. Karena kami merupakan authorized reseller satu-satunya di Indonesia maka harga yang kami beri akan sama dengan harga pisau TOJIRO di negara-negara lain. Untuk melihat langsung pisau-pisau TOJIRO yang kami jual, anda dapat meng-email kami di upscaleliving.id@gmail.com untuk membuat appointment. Kami berlokasi di Rukan Permata Senayan E36, Jakarta Selatan. Generasi ini di desain secara spesifik untuk penggunaan dirumah. Bilah dari pisau ini sama dengan model profesional TOJIRO DP Basic - inti baja terbuat dari VG10, dan dilapisi oleh 13-chrome stainless steel. Berarti pisau ini dapat meraih ketajaman yang profesional dan sangat mudah untuk dirawat. Bilah dari pisau ini dibuat dengan ketebalan yang sangat pantas untuk penggunaan dirumah, jadi bisa memotong makanan dengan tenaga yang sangat minim. Gagangnya terbuat dari ""reinforced black wood"", yang dimana sangat umum dipakai untuk pisau chef profesional. Tojiro Basic merupakan seri terbaru Tojiro yang memiliki balance yang lebih bagus dengan konstruksi tang handle yang menyeluruh. Spesifikasi: Model: F-317 Blade Length: 200mm Total Length: 315mm Weight: 130g (Berat akan berbeda sedikit dari pisau ke pisau karena pisau ini diasah dan di finish dengan tangan) Edging: Double bevel Kategori Pisau: Gyuto atau Chef Knife Hardness: 60 +/- Rockwell Hardness (HRC) with 9 to 12 degrees blade angle Production: Made in Japan *Gratis jasa pengasahan ulang pisau seumur hidup untuk setiap pembelian pisau TOJIRO. TOJIRO DP 200mm Gyuto merupakan pisau yang sangat cocok digunakan untuk kebutuhan dapur sehari-hari. Pisau ini mampu menyelesaikan segala kebutuhan dapur dari buah yang besar seperti melon dan semangka, daging, ayam dan ikan. Pisau ini sangat cocok dipakai untuk dirumah karena beratnya yang ringan. Knife Guard atau Pelindung Pisau ukuran 22cm:  https://www.tokopedia.com/upscaleliving/pelindung-pisau-ul-plus-knife-guard-ukuran-10cm-30cm"
Upscale Living,"Upscale Living berkolaborasi dengan Konosuke-Sakai untuk mendatangkan seri HD2. Bagian sisi kanan dari pisau HD2 ini di engrave dengan bendera Indonesia dan juga kanji ""インドネシア"" yang berarti Indonesia.  Impresi pertama: Pisau HD2 ini memiliki berat yang sangat pas (tidak terlalu ringan dan tidak berat) dan memiliki edge out of the box yang sangat tajam. HD2 series dari Konosuke merupakan jenis pisau Laser Sakai. Pisau ini sangat bisa dibilang well crafted, tahan banting, dan semi-stainless mono steel menawarkan performa yang sangat fantastik. Selain dari itu semi-stainless steel juga sangat mudah dirawat. Edge yang tipis membuat pengalaman memotong menjadi sangat-sangat indah. Di tahun 2011 Konosuke membuat pisau seri HD yang menggunakan semi stainless steel yang terbatas. Pisau seri HD sangat populer sehingga Konosuke kehabisan bahan untuk membuat pisau tersebut. Sekarang Konosuke membuat pisau seri HD2 dengan menggunakan bahan yaitu semi stainless steel sehingga ketahanan ketajaman dan perawatan pisau ini sangatlah mudah. Lagi-lagi jenis semi stainless steel ini memiliki quantity yang sangat terbatas sehingga jika habis, pisau ini tidak dapat dibuat lagi. Specifications: Edge Length: 202mm Total Length: 360mm Cladding/Jigane: No Cladding Core Steel/Hagane: Mono Semi Stainless HD2 Steel Handle: Octagonal Teak Handle with Buffalo Horn Ferrule Weight: 127.3gr (Berat pisau dapat bervariasi karena di finish oleh Blacksmith) Thickness: 2.60/2.50/1.30mm (Heel/Middle/Front)  Height at the heel: 47mm Hardness: 61-62HRC"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our UDDONAIFU POCKET KNIFE ! Saat Camping, gunakan UDDONAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan UDDONAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa UDDONAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ UDDONAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ UDDONAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya UDDONAIFU juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, UDDONAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, UDDONAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: 2Cr13 Stainless Steel Terlipat	: 8.9 x 3.2 x 1.25 cm Terbuka	: 15.5 x 2.5 x 1.25 cm Pisau	: Panjang 2.5 inci ; Tebal 2.6mm Berat	: 100g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs pisau + rantainya *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING untuk update promo produk terbaru kami *BELANJA LEBIH DARI 1 ITEM SUPAYA HEMAT ONGKIR"
Deknived Indonesia,"Pisau Lipat Jeep Titanium Rosewood , Kategori Folded Knife . Drop Point Blade Finishing Titanium (Yang ""Abu-Abu"") . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Klip Penjepit Untuk Di Selipkan Pada Saku Full Automatic Spring System . Cukup Menekan Pelatuk Pisau Untuk Mengeluarkan Pisau Secara Keseluruhan ( Spring Sistem ) Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Grade : Original Panjang Total : 22 Cm Panjang Bilah : 10 Cm Panjang Handle : 12 Cm Lebar Bilah : 2 Cm Tebal Bilah : 3 Mm Dapat Di Lock : Ya Kelengkapan : 1 Unit Pisau Lipat Dan Box"
Qstock,"Material	Stainless Steel Dimensi	Panjang Total: sekitar 225 mm Panjang Bilah: sekitar 105 mm Panjang Gagang: sekitar 120 mm Warna: HITAM PUTIH MULTI WARNA Pisau ini merupakan pisau lipat unik yang biasa disebut sebagai pisau balisong. Selain digunakan untuk memotong atau mengupas sesuatu, biasanya digunakan sebagai permainan trik dengan cara melipat dan membuka pisau secara cepat menggunakan satu tangan saja. Bahan Stainless Steel Pisau ini menggunakan bahan stainless steel berkualitas yang dijamin kuat, kokoh, serta awet. Bahan ini mudah dibersihkan sehingga awet untuk penggunaan jangka panjang. Mekanisme Lipat Hadir dengan menggunakan mekanisme lipat sehingga dapat dimasukkan ke dalam saku atau tas tanpa perlu khawatir akan melukai Anda. Anda dapat membawa pisau ini dengan mudah sehingga dapat memamerkan pada teman Anda. PISAU LIPAT BALISONG TRAINING: https://www.tokopedia.com/qstock/pisau-lipat-outdoor-training-serbaguna-balisong-portable-knife-hitam SISIR LIPAT BALISONG: https://www.tokopedia.com/qstock/sisir-besi-lipat-butterfly-knife-training-balisong-trick-benchmade PERHATIAN !!! ""Wajib Videokan Pembukaan Paket (Unboxing)"" - Tanpa video paket TIDAK MENERIMA KOMPLAIN APAPUN - Rekam video yang jelas mulai sebelum buka paket sampai selesai buka paket. - Tidak menerima video yang setelah paket dibuka baru direkam / paket dibungkus ulang baru di Videokan - Maksimal Komplain 1x24 jam dari barang diterima Klik untuk melihat poduk lainnya: https://www.tokopedia.com/qstock Happy shopping! :-)"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFU POCKET KNIFE ! Saat Camping, gunakan NAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ NAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya NAIFU juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel (Pisau) & Mahogany (Pegangan) Terlipat	: 8.4 x 2.4 x 1.4cm Terbuka	: 15 x 2 x 1.4cm Pisau	: Panjang 2.5inci ; Tebal mm Berat	: 72g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs pisau + rantainya *Silahkan beli lebih untuk mendapat harga grosir *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *TIPS CERDAS : BELANJALAH LEBIH DARI 1 BARANG DI 1 TOKO SUPAYA HEMAT BIAYA PENGIRIMAN"
lbagstore,Desain pisau lipat dengan bentuk unik ini wajib dimiliki para kolektor pisau. Pisau ini juga dapat digunakan untuk melindungi diri dalam keadaan darurat atau digunakan saat camping dan hiking. Pisau ini menggunakan desain lipat sehingga mudah untuk disimpan dalam kantong atau dibawa berpergian. Pisau ini memiliki mata pisau sangat tajam dan dapat dijadikan peralatan survival dalam keadaan darurat. Terbuat dari bahan stainless steel yang sangat kuat sehingga dapat digunakan dalam jangka waktu lama dan tidak mudah rusak. Material	Stainless Steel Dimensi	Total length: 16.5 cm Blade length: 7cm Handle length: 9.5cm
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our KOUMORI POCKET KNIFE ! Saat Camping, gunakan KOUMORI untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan KOUMORI untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa KOUMORI di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ KOUMORI juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ KOUMORI bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya KOUMORI juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, KOUMORI kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, KOUMORI akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel (2Cr13) Terlipat	: 9.3 x 3.8 x 1.4cm Terbuka	: 12.8 x 4.5 x 1.4cm Pisau	: Panjang 1.75 inci / 4.5cm ; Tebal 1.7mm Berat	: 56g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs pisau *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid & our sister store @MIZULIVING untuk update promo produk terbaru kami *BELANJA LEBIH DARI 1 ITEM SUPAYA HEMAT ONGKIR"
Toko OnlineID,"Peralatan multifungsi EDC (Every Day Carry) ini cocok untuk dibawa dalam kegiatan sehari-hari dan digunakan pada situasi yang dibutuhkan. Dilengkapi dengan berbagai macam peralatan seperti tang, pisau, pembuka botol, obeng, gergaji, dan lainnya. Fitur Bahan Stainless Steel Dengan material Stainless membuat mini multi tool ini kokoh dan awet untuk digunakan. Memiliki kualitas yang sama dengan Victorinox Swiss Army Knife. Tools Multifungsi Hadir berbagai macam peralatan yang sangat praktis untuk digunakan. Berikut alat-alat yang terdapat pada multifunction tool ini: tang, pisau, pembuka botol, opening tool, obeng, gergaji dan beberapa butir mata baut. Desain Kompak Bentuk yang kecil dan dapat dilipat memudahkan Anda membawa multi tool ini. Semua peralatan yang Anda butuhkan tersedia dimanapun dan kapanpun. Kelengkapan Produk Rincian yang Anda dapatkan untuk pembelian produk ini: 1 x  Multifunctional EDC Plier Survival Tool Stainless Steel -  1 x Set Mata Obeng 1 x Pouch Spesifikasi Jenis-Jenis : Perkakas	Tang, Pisau, Pembuka Botol, Opening Tool, Obeng, Gergaji dan Beberapa Butir Mata Baut Material	Stainless Steel Dimensi	Terlipat: 105 x 50 x 16 mm"
Ku_Laris_Acc,Ready kak Chef Knife dengan Kemasan Spec (33cm) Bilah Pisau 20cm  Gagang Pisau 12.5cm (putih) est Tebal Bilah 1.5mm Spec (27cm) Bilah Pisau 14cm  Gagang Pisau 27cm (putih) est tebal bilah 1.5mm
Sabina Kitchen & Housewares,"Harap untuk membaca deskripsi produk sebelum belanja di Sabina Kitchen & Housewares Desain pisau lipat dgn bentuk unik ini wajib dimiliki para kolektor pisau. Pisau ini jg dpt digunakan untuk melindungi diri dalam keadaan darurat atau digunakan saat camping & hiking. Features  Folding Mechanism  Pisau ini menggunakan desain lipat shg mudah untuk disimpan dalam kantong atau dibawa berpergian.  Sharp Knife  Pisau ini memiliki mata pisau sangat tajam & dpt dijadikan peralatan survival dalam keadaan darurat.  High Quality Material  Terbuat dari bahan stainless steel khusus yg sangat kuat shg dpt digunakan dalam jangka waktu lama & tdk mudah rusak. Lalu pada bagian gagangnya dilapisi bahan kayu yg menambah keindahan dari sebuah pisau berburu.  Package Content Barang-barang yg Anda dpt dalam kotak produk:  1 x Pisau LipatVideo YouTube yg ditampilkan hanyalah ilustrasi fungsi & penggunaan produk.  Kami tdk menjamin barang kami 100% mirip dgn produk dalam video YouTube tersebut. Spesifikasi KNIFEZER Blade Pisau Lipat Berburu Knife Wooden Handle - CBF64 Material : Blade: 5CR15MOV Handle: wood+steel Hardness : 54HRC Dimensi : Full length: 23cm Blade length: 9.8cm Blade thickness: 0.28cm Blade width: 2.7cm Berat Bersih : Weight: 180 grams Belanja di Sabina Kitchen & Housewares, anggap aja rumah sendiri."
Deknived Indonesia,"Pisau Lipat Browning U.S , Kategori Folded Knife . Drop Point Blade Finishing Titanium (Yang ""Abu-Abu"") . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Klip Penjepit Dan Pemecah Kaca . Full Automatic Spring System . Cukup Menekan Pelatuk Pisau Untuk Mengeluarkan Pisau Secara Keseluruhan ( Spring Sistem ) Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Grade : Original Panjang Total : +- 21 Cm Panjang Bilah : +- 9 Cm Panjang Handle : +- 12 Cm Lebar Bilah : +- 3,2 Cm Tebal Bilah : 3 Mm Dapat Dilipat : Ya Dapat Di Lock : Ya Kelengkapan : Pisau Dan Dus"
SINARSHOP110,"Pisau Buah Warna Pisau dari bahan stainless steel yang tajam dilengkapi dengan sarung berwarna senada, sehingga lebih aman dan bersih ketika disimpan. Dapat digunakan untuk memotong / mengupas Buah / Sayur dengan mata pisau yang tajam di desain dengan tampilan yang menarik ditambah ada penutup pisaunya Uk Pisau : Panjang Keseluruhan 20cm Lebar 2,5cm Tersedia 4 warna : - Kuning - Orange - Hijau - Biru Bahan : Stainless Steel + Plastik NOTE : BARANG SELALU AKAN KAMI CEK SEBELUM DIPACKING. PACKING AMAN (BUBBLE) DAN BERSTICKER FRAGILE. UNTUK BARANG RUSAK SAAT PENGIRIMAN, KAMI TIDAK AKAN BERTANGGUNG JAWAB. SILAHKAN DAPAT MENGGUNAKAN ASURANSI TOKOPEDIA UNTUK KLAIM APABILA BARANG RUSAK SAAT PENGIRIMAN. UNTUK WARNA DAN VARIAN KAMI AKAN KIRIM RANDOM (APABILA TIDAK ADA VARIAN DAN WARNA DI KETERANGAN DAN KAMI TIDAK TERIMA REQUEST VARIAN DAN WARNA DI CHAT). APABILA VARIAN DAN WARNA HABIS / OUT OF STOCK, KAMI OTOMATIS AKAN MENGIRIM VARIAN DAN WARNA RANDOM!!! MEMBELI = SETUJU!! NO RETUR MASALAH VARIAN DAN WARNA! ⛔ ANJURAN SAAT MENERIMA PAKETAN ⛔ Mohon melakukan Video Unboxing/Saat Buka Paket waktu saat paket diterima. Jika tidak ada maka pengaduan atau complain tidak bisa di ajukan, mohon pengertiannya. happy Shopping. Terima kasih :) Lihat Lebih Sedikit"
